Id_bien;Cod_depcom;No_voie;Btq;Type_voie;Voie;Code_postal;Com_ad;Surface_Carrez;Type_local;Nb_pieces;Surface_terrain
295;10343;17;D;RUE;DE LA COOPERATIVE;10800;SAINT JULIEN LES VILLAS;50.75;Appartement;3;
296;10362;146;;AV;GEN GALLIENI;10300;SAINTE SAVINE;47.88;Appartement;2;
297;10362;2;;RUE;NVE DE LA REPUBLIQUE;10300;SAINTE SAVINE;68.03;Appartement;3;
298;11170;1;;RES;GRUISSAN PORT;11430;GRUISSAN;23.89;Appartement;3;
299;11170;156;;PL;DE LA BONANCE;11430;GRUISSAN;22.15;Appartement;2;
300;13005;2;;RUE;DE LA BIBLIOTHEQUE;13400;AUBAGNE;82.72;Appartement;5;
301;13022;26;;RUE;DOCT SEVERIN ICARD;13260;CASSIS;36.8;Appartement;3;
302;13028;3;;RUE;ANTOINE PIRRODI;13600;LA CIOTAT;29.29;Appartement;1;
303;13028;432;;BD;DE LAVAUX;13600;LA CIOTAT;115.53;Appartement;4;
304;13101;200;;CHEM;DU COULET;13119;SAINT SAVOURNIN;92.99;Maison;3;
305;13205;294;;BD;CHAVE;13005;MARSEILLE 5EME;64.45;Appartement;3;
306;13207;62;;BD;BOMPARD;13007;MARSEILLE 7EME;24.89;Appartement;3;
307;13207;2;;RUE;CAPITAINE DESSEMOND;13007;MARSEILLE 7EME;22.71;Appartement;1;
308;13208;27;;RUE;ROCCA;13008;MARSEILLE 8EME;85.37;Appartement;4;
309;13209;1;;RES;LE LANCIER;13009;MARSEILLE 9EME;31.28;Appartement;1;
310;13210;68;;BD;MIREILLE LAUZE;13010;MARSEILLE 10EME;112.09;Appartement;5;
311;14220;6;;AV;ROGER DELIENCOURT;14800;DEAUVILLE;41.78;Appartement;2;
312;14754;4;;AV;DE LA REPUBLIQUE;14640;VILLERS-SUR-MER;47.05;Appartement;2;
313;18033;15;;RUE;JEAN JACQUES ROUSSEAU;18000;BOURGES;77.87;Appartement;3;
314;19031;5;;RUE;D ESPAGNAC;19100;BRIVE LA GAILLARDE;70.19;Appartement;3;
315;22278;8;;PL;DU GUESCLIN;22000;SAINT-BRIEUC;168.7;Appartement;4;
316;2A362;6113;;;SUVERA TORTA;20144;ZONZA;32.16;Maison;2;
317;30106;5495;;CHE;NEUF;30170;DURFORT-ET-SAINT-MARTIN-DE-;82.11;Maison;4;
318;30189;163;;RUE;DE BRUNSWICK;30000;NIMES;36.29;Appartement;1;
319;30189;74;;IMP;DES LUPINS;30900;NIMES;65.24;Appartement;3;
320;31203;4;;RUE;DEMOISELLES DE GASCOGNE;31270;FROUZINS;36.46;Appartement;2;
321;31555;10;;BD;PIERRE CURIE;31200;TOULOUSE;60.16;Appartement;3;
322;33039;7;;RUE;ARISTIDE DE SOUSA-MENDES;33130;BEGLES;56.67;Appartement;3;
323;33039;422;;RTE;DE TOULOUSE;33130;BEGLES;50.16;Appartement;2;
324;33063;51;;RUE;DE PESSAC;33000;BORDEAUX;26.39;Appartement;1;
325;33514;12;;RUE;ANDRE LEROUX;33780;SOULAC-SUR-MER;35.8;Appartement;2;
326;33522;16;;AV;VIEILLE TOUR;33400;TALENCE;20.15;Appartement;1;
327;33533;6;B;RTE;DE LA GARONNE;33210;TOULENNE;62.55;Appartement;2;
328;34003;24;;ALL;DE LA FLANERIE;34300;AGDE;23.7;Appartement;1;
329;34079;94;;RUE;FRANCOISE GIROUD;34800;CLERMONT L HERAULT;44.14;Appartement;2;
330;34157;8;;AV;GAL DE GAULLE;34140;MEZE;59.19;Appartement;3;
331;34301;;;RES;PORT VAUBAN;34200;SETE;62.66;Appartement;3;
332;35210;2;B;AV;CHARLES LE GOFFIC;35740;PACE;56.15;Appartement;3;
333;35238;2;;RUE;DUGUESCLIN;35000;RENNES;16.54;Appartement;1;
334;37261;7;;RUE;JEAN LURCAT;37100;TOURS;65.52;Appartement;3;
335;38185;42;;CRS;JEAN JAURES;38000;GRENOBLE;31;Appartement;2;
336;38185;3;;AV;DE VALMY;38100;GRENOBLE;61.23;Appartement;3;
337;38185;10;;RUE;ELISEE CHATIN;38100;GRENOBLE;76.75;Appartement;3;
338;38191;5519;;RES;LES TERRASSES DE L ALPE I;38750;HUEZ;16.3;Appartement;1;
339;38421;1;;RUE;FRANZ LISZT;38400;SAINT-MARTIN-D'HERES;60.73;Appartement;4;
340;38421;2;;RUE;SIMONE DE BEAUVOIR;38400;SAINT-MARTIN-D'HERES;81.25;Appartement;4;
341;39526;7;;PL;DE LA VICTOIRE;39500;TAVAUX;97.41;Maison;5;
342;40088;11;;RUE;DES SERRES;40100;DAX;85.32;Appartement;4;
343;40281;220;;CHE;DE LAREIGNE;40280;SAINT-PIERRE-DU-MONT;45.94;Appartement;2;
344;40284;9;T;AV;DE LA GARE;40230;ST-VINCENT-DE-TYROSSE;53.22;Maison;3;
345;40312;1;;ALL;HELENE ET JACQUES SOLOMON;40220;TARNOS;65.26;Appartement;3;
346;40312;3;;PL;ALEXANDRE VIRO;40220;TARNOS;91.43;Appartement;4;
347;40317;80;;RTE;DE L ETANG;40230;TOSSE;74.39;Maison;4;
348;42005;33;;RUE;DU TREYVE;42160;ANDREZIEUX-BOUTHEON;90.2;Appartement;3;
349;42187;85;B;RUE;JOANNY AUGE;42300;ROANNE;76.75;Appartement;3;
350;42187;12;;RUE;BERCHOUX;42300;ROANNE;41.31;Appartement;2;
351;42187;10;;RUE;DES ECOLIERS;42300;ROANNE;61.37;Appartement;2;
352;42332;115;;RUE;DU MOULIN A VENT PROLONGE;42300;VILLEREST;75.95;Appartement;4;
353;43157;33;;RUE;ST GILLES;43000;LE PUY EN VELAY;36.98;Appartement;2;
354;44035;29;;RUE;CHARLES NUNGESSER;44240;CHAPELLE-SUR-ERDRE (LA);51.77;Maison;3;
355;44109;2;;IMP;DE L HOTEL DIEU;44000;NANTES;62.88;Maison;1;
356;44132;44;;BD;OCEANIDES;44380;PORNICHET;67.98;Appartement;2;
357;44198;5;;RUE;LOUISE MICHEL;44840;SORINIERES (LES);53.25;Appartement;2;
358;45075;28;;RUE;GUSTAVE EIFFEL;45380;LA CHAPELLE ST MESMIN;60.7;Appartement;3;
359;45232;481;;AV;DU LOIRET;45160;OLIVET;70.03;Appartement;4;
360;45234;13;;RUE;DE GAUCOURT;45000;ORLEANS;44.39;Appartement;2;
361;45284;28;;RUE;DE LA HAUTE CROIX;45800;ST JEAN DE BRAYE;26.25;Appartement;1;
362;49007;63;;RUE;DU PRE PIGEON;49100;ANGERS;71.08;Appartement;3;
363;49007;99;;RUE;DE LA MADELEINE;49000;ANGERS;21.62;Appartement;1;
364;49099;1;;;LE CARRE DES TOILES;49300;CHOLET;39.78;Appartement;2;
365;50147;72;;RUE;SAINT PIERRE;50200;COUTANCES;59.19;Appartement;2;
366;51108;2;;RUE;DES AUGUSTINS;51000;CHALONS EN CHAMPAGNE;31.79;Appartement;1;
367;51230;1;;PL;CARNOT;51200;EPERNAY;43.85;Appartement;2;
368;54263;17;;RUE;DU BOUCAU;54310;HOMECOURT;58.53;Appartement;3;
369;56023;3;;IMP;DU RAIL;56400;BRECH;38.01;Appartement;2;
370;60342;324;;RUE;DE LA REPUBLIQUE;60290;LAIGNEVILLE;43.84;Appartement;2;
371;60513;2;B;RUE;DES CLIGNETTES;60460;PRECY SUR OISE;64.45;Appartement;4;
372;62893;1;;RUE;SAINT EXUPERY;62930;WIMEREUX;87.68;Maison;4;
373;64102;2;;ALL;DE LA GRAVIERE;64100;BAYONNE;54.68;Appartement;2;
374;69089;9;B;CHE;DU LOUP;69340;FRANCHEVILLE;60.77;Appartement;3;
375;69176;18;B;RUE;DU PERRON;69510;SOUCIEU EN JARREST;104.11;Maison;4;
376;69264;437;;RUE;DE THIZY;69400;VILLEFRANCHE;56.02;Appartement;3;
377;69381;14;;RUE;IMBERT COLOMES;69001;LYON 1ER;28.17;Appartement;3;
378;69383;6;;RUE;ROUX SOIGNAT;69003;LYON 3EME;49.13;Appartement;1;
379;69384;49;;RUE;EUGENE PONS;69004;LYON 4EME;51.01;Appartement;2;
380;72181;15;;PL;EDOUARD DE LA BOUSSINIERE;72000;LE MANS;20.92;Appartement;1;
381;73257;5669;H;;IMM ARCELLE 1;73440;LES BELLEVILLE;30.84;Appartement;2;
382;74236;448;;AV;DU MONT PACCARD;74170;SAINT GERVAIS LES BAINS;16.7;Appartement;2;
383;74311;116;;RUE;DE L AUTOMNE;74250;VIUZ-EN-SALLAZ;47.17;Appartement;2;
384;75103;7;;RUE;NOTRE DAME DE NAZARETH;75003;PARIS 03;27.37;Appartement;2;
385;75103;67;;RUE;DE BRETAGNE;75003;PARIS 03;26.43;Appartement;1;
386;75104;22;;RUE;DU TEMPLE;75004;PARIS 04;34.6;Appartement;2;
387;75105;9;;RUE;LARREY;75005;PARIS 05;27.01;Appartement;1;
388;75106;1;;RUE;HUYSMANS;75006;PARIS 06;29.5;Appartement;1;
389;75106;62;;RUE;SAINT PLACIDE;75006;PARIS 06;110.09;Appartement;5;
390;75106;66;;RUE;DE RENNES;75006;PARIS 06;165.15;Appartement;5;
391;75106;45;;RUE;BONAPARTE;75006;PARIS 06;78.83;Appartement;3;
392;75106;27;;RUE;DES SAINTS PERES;75006;PARIS 06;48.96;Appartement;2;
393;75110;139;;RUE;DU FBG SAINT DENIS;75010;PARIS 10;36.47;Appartement;2;
394;75110;32;;RUE;DES PETITS HOTELS;75010;PARIS 10;49.6;Appartement;2;
395;75110;25;;PAS;DUBAIL;75010;PARIS 10;69.08;Appartement;3;
396;75110;13;;BD;DE LA VILLETTE;75010;PARIS 10;50.78;Appartement;3;
397;75111;6;;RUE;DE NEMOURS;75011;PARIS 11;18.21;Appartement;1;
398;75111;15;;BD;RICHARD LENOIR;75011;PARIS 11;130.65;Appartement;5;
399;75111;4;;RUE;MAILLARD;75011;PARIS 11;53.8;Appartement;3;
400;75111;4;;RUE;MAILLARD;75011;PARIS 11;31.48;Appartement;2;
401;75111;9;;RUE;DES BOULETS;75011;PARIS 11;26.98;Appartement;2;
402;75112;11;;AV;DU BEL AIR;75012;PARIS 12;64.38;Appartement;3;
403;75112;16;;RUE;LACUEE;75012;PARIS 12;48.65;Appartement;2;
404;75113;120;;RUE;DU MOULIN DES PRES;75013;PARIS 13;47.03;Appartement;2;
405;75114;45;;RUE;BOULARD;75014;PARIS 14;52.28;Appartement;3;
406;75114;41;;RUE;JONQUOY;75014;PARIS 14;77.97;Appartement;4;
407;75114;12;;RUE;JONQUOY;75014;PARIS 14;54.56;Appartement;3;
408;75115;10;;RUE;FIRMIN GILLOT;75015;PARIS 15;10.8;Appartement;1;
409;75115;37;;RUE;FONDARY;75015;PARIS 15;55.63;Appartement;3;
410;75116;36;;AV;GEORGES MANDEL;75016;PARIS 16;360.95;Appartement;8;
411;75116;15;;RUE;DUFRENOY;75016;PARIS 16;30.02;Appartement;1;
412;75117;11;;RUE;DE L ARC DE TRIOMPHE;75017;PARIS 17;50.22;Appartement;2;
413;75117;132;;RUE;DE TOCQUEVILLE;75017;PARIS 17;28.35;Appartement;1;
414;75117;32;;RUE;LEGENDRE;75017;PARIS 17;48.88;Appartement;3;
415;75117;17;;RUE;DE CHEROY;75017;PARIS 17;131.25;Appartement;7;
416;75117;7;;RUE;NOLLET;75017;PARIS 17;39.34;Appartement;3;
417;75117;3;;RUE;BRIDAINE;75017;PARIS 17;22.84;Appartement;1;
418;75117;98;;RUE;NOLLET;75017;PARIS 17;83.25;Appartement;4;
419;75118;75;;RUE;DOUDEAUVILLE;75018;PARIS 18;13.15;Appartement;1;
420;75120;37;;RUE;DE LA PLAINE;75020;PARIS 20;46.01;Appartement;2;
421;77061;2;;SQ;BRUSSEAU;77130;CANNES-ECLUSE;39.6;Appartement;2;
422;77079;24;;RUE;GRANDE;77430;CHAMPAGNE SUR SEINE;45.45;Appartement;2;
423;77118;1;;RUE;DE BOURGOGNE;77410;CLAYE-SOUILLY;60.7;Appartement;3;
424;77284;3;;PL;PAUL EMILE VICTOR;77100;MEAUX;55.2;Appartement;3;
425;77285;120;;ALL;DE PLEIN CIEL;77350;LE MEE SUR SEINE;100.8;Appartement;5;
426;77288;41;;BD;DE L ALMONT;77000;MELUN;25.45;Appartement;1;
427;77307;38;;RUE;DE LA CHARBONNIERE;77144;MONTEVRAIN;40.35;Appartement;1;
428;77419;5929;B;CITE;DES GUETTES;77670;SAINT-MAMMES;99.42;Appartement;4;
429;77450;17;;RUE;DE LA MARNE;77170;SERVON;118.56;Maison;5;
430;77487;4;;;RES LA FONTAINE SAINT MARC;77000;VAUX-LE-PENIL;66.42;Appartement;3;
431;78146;2;;QUAI;DE L AMIRAL MOUCHEZ;78400;CHATOU;75.16;Appartement;3;
432;78165;1;;AV;MONTAIGNE;78340;CLAYES-SOUS-BOIS (LES);56.83;Appartement;3;
433;78358;57;;AV;DE SAINT GERMAIN;78600;MAISONS-LAFFITTE;27.01;Appartement;1;
434;78358;57;;AV;DE SAINT GERMAIN;78600;MAISONS-LAFFITTE;111;Appartement;5;
435;78372;26;;ALL;CLAUDE MONET;78160;MARLY-LE-ROI;52.53;Appartement;2;
436;78382;22;;RUE;DU GEN DE GAULLE;78780;MAURECOURT;55.03;Appartement;4;
437;78481;2;;AV;P MARTIN LUTHER KING;78230;PECQ (LE);88.78;Appartement;5;
438;78586;6;;AV;JEAN JAURES;78500;SARTROUVILLE;17.78;Appartement;1;
439;78646;3;;RUE;REMONT;78000;VERSAILLES;98.99;Maison;5;
440;80021;23;;RUE;SAINT GERMAIN;80000;AMIENS;19.97;Appartement;1;
441;80228;77;;RUE;DE MAYOCQ;80550;LE CROTOY;87.02;Maison;4;
442;82121;30;;RUE;DE LA COMEDIE;82000;MONTAUBAN;48.4;Appartement;2;
443;83009;183;;BD;DE PIERREPLANE;83150;BANDOL;25.29;Appartement;1;
444;83112;22;;AV;DU PORT;83270;SAINT-CYR-SUR-MER;68.46;Appartement;3;
445;83137;184;;AV;DU CARMEL;83200;TOULON;57.68;Appartement;3;
446;84031;57;;RUE;DU DOC PACCARD;84200;CARPENTRAS;63.17;Appartement;3;
447;85164;27;;BD;DE L'OCEAN;85690;NOTRE-DAME-DE-MONTS;52.9;Appartement;3;
448;87085;22;;RUE;PIERRE LEROUX;87000;LIMOGES;44.4;Appartement;2;
449;87161;636;;;CITE DU DOCTEUR BARRIERE;87400;ST-LEONARD-DE-NOBLAT;65.74;Appartement;3;
450;88160;10;;RUE;MARIE MARVINGT;88000;EPINAL;61.74;Appartement;3;
451;88181;15;;RUE;DES AULNES;88230;FRAIZE;70.19;Appartement;3;
452;91086;4;D;RUE;CAROLINE RIER;91070;BONDOUFLE;66.05;Appartement;3;
453;91156;2;;RUE;DES FRANCS BOURGEOIS;91630;CHEPTAINVILLE;89.43;Maison;5;
454;91174;38;;BD;DE FONTAINEBLEAU;91100;CORBEIL ESSONNES;71.64;Appartement;3;
455;91326;69;;AV;DES FAUVETTES;91260;JUVISY SUR ORGE;107.15;Maison;5;
456;92002;34;;AV;FRANCOIS MOLE;92160;ANTONY;87.01;Appartement;4;
457;92004;49;;AV;D ARGENTEUIL;92600;ASNIERES-SUR-SEINE;52.9;Appartement;3;
458;92004;81;;RUE;DU BAC;92600;ASNIERES-SUR-SEINE;63.2;Appartement;3;
459;92004;97;;RUE;DU CHATEAU;92600;ASNIERES-SUR-SEINE;122.8;Maison;5;
460;92004;21;;AV;DE LA REDOUTE;92600;ASNIERES-SUR-SEINE;53.39;Appartement;2;
461;92004;10;;RUE;GEORGES GUYNEMER;92600;ASNIERES-SUR-SEINE;25.5;Appartement;1;
462;92009;221;;AV;D ARGENTEUIL;92270;BOIS-COLOMBES;27.73;Appartement;2;
463;92009;35;;RUE;RASPAIL;92270;BOIS-COLOMBES;56.21;Appartement;3;
464;92012;867;;CRS;AQUITAINE;92100;BOULOGNE-BILLANCOURT;96.33;Appartement;4;
465;92012;56;;BD;DE LA REPUBLIQUE;92100;BOULOGNE-BILLANCOURT;49.42;Appartement;2;
466;92012;2;;RUE;DE L ANCIENNE MAIRIE;92100;BOULOGNE-BILLANCOURT;51.34;Appartement;2;
467;92012;35;;BD;D AUTEUIL;92100;BOULOGNE-BILLANCOURT;149.71;Appartement;5;
468;92024;10;;AV;ANATOLE FRANCE;92110;CLICHY;44.5;Appartement;2;
469;92032;3;;RUE;DES ROSES;92260;FONTENAY-AUX-ROSES;23.95;Appartement;1;
470;92036;13;;RUE;VILLEBOIS MAREUIL;92230;GENNEVILLIERS;76.07;Maison;3;
471;92040;12;;RUE;DES ACACIAS;92130;ISSY-LES-MOULINEAUX;70;Maison;3;
472;92044;136;;RUE;ARISTIDE BRIAND;92300;LEVALLOIS-PERRET;66.05;Appartement;3;
473;92044;5;;RUE;BARBES;92300;LEVALLOIS-PERRET;85.07;Appartement;4;
474;92048;15;;RUE;BANES;92190;MEUDON;58.94;Appartement;3;
475;92050;17;T;RUE;SADI CARNOT;92000;NANTERRE;30.52;Appartement;3;
476;92050;20;;RUE;DE ZILINA;92000;NANTERRE;71.62;Appartement;3;
477;92051;7;;ALL;D ORLEANS;92200;NEUILLY-SUR-SEINE;48.65;Appartement;3;
478;92051;11;;RUE;DU GAL H BERTIER;92200;NEUILLY-SUR-SEINE;122.79;Appartement;4;
479;92060;119;;AV;EDOUARD HERRIOT;92350;LE PLESSIS-ROBINSON;68.51;Appartement;3;
480;92062;8;;RUE;LUCIEN VOILIN;92800;PUTEAUX;23.28;Appartement;1;
481;92063;115;;RUE;ESTIENNE D ORVES;92500;RUEIL-MALMAISON;22.51;Appartement;1;
482;92072;9;;RUE;CROIX BOSSET;92310;SEVRES;53.68;Appartement;2;
483;92073;101;;RUE;DES CHENES;92150;SURESNES;88.9;Maison;4;
484;93006;23;;AV;DE LA REPUBLIQUE;93170;BAGNOLET;64.41;Appartement;4;
485;93045;98;;AV;PASTEUR;93260;LES LILAS;21.28;Appartement;1;
486;93045;71;;RUE;DE ROMAINVILLE;93260;LES LILAS;49.28;Appartement;3;
487;93048;137;B;RUE;DE PARIS;93100;MONTREUIL;64.41;Appartement;3;
488;93048;13;;RUE;DES ORMES;93100;MONTREUIL;82.56;Appartement;4;
489;93072;4;;ALL;PAUL LANGEVIN;93240;STAINS;73.6;Appartement;4;
490;93073;8;;ALL;JOHANNES KEPLER;93290;TREMBLAY-EN-FRANCE;93.49;Appartement;5;
491;94002;20;;RUE;FELIX EBOUE;94140;ALFORTVILLE;72.52;Maison;4;
492;94002;49;;RUE;MARCEL BOURDARIAS;94140;ALFORTVILLE;59.69;Appartement;3;
493;94004;9002;;RES;L ANGEVINE 2;94470;BOISSY-SAINT-LEGER;85.22;Appartement;4;
494;94018;197;;RUE;DE PARIS;94220;CHARENTON-LE-PONT;34.92;Appartement;2;
495;94022;25;;RUE;JULES VALLES;94600;CHOISY-LE-ROI;49.45;Maison;1;
496;94028;1;;RUE;MARIN LA MESLEE;94000;CRETEIL;81.95;Appartement;4;
497;94037;18;;AV;JEAN JAURES;94250;GENTILLY;68.12;Appartement;3;
498;94041;8;;RUE;EMILE BLIN;94200;IVRY-SUR-SEINE;20.5;Appartement;1;
499;94043;5;;RUE;GEORGES POMPIDOU;94270;LE KREMLIN-BICETRE;26.72;Appartement;1;
500;94044;9001;;;RES VERDUN LECLERC;94450;LIMEIL-BREVANNES;41.7;Appartement;2;
501;94044;13;;PL;LOUIS ARAGON;94450;LIMEIL-BREVANNES;63.77;Appartement;3;
502;94052;7;;RUE;DU MARECHAL VAILLANT;94130;NOGENT-SUR-MARNE;44.04;Appartement;3;
503;94052;49;;RUE;PAUL BERT;94130;NOGENT-SUR-MARNE;28.5;Appartement;1;
504;94060;39;;AV;DE BRETAGNE;94510;LA QUEUE-EN-BRIE;94.35;Maison;5;
505;94060;4;;RUE;RENARD;94510;LA QUEUE-EN-BRIE;77.15;Appartement;4;
506;94060;26;;RUE;JEAN JAURES;94510;LA QUEUE-EN-BRIE;72.75;Appartement;4;
507;94068;13;;AV;DES ARTS;94100;SAINT-MAUR-DES-FOSSES;304.8;Maison;9;
508;94074;7;;RUE;ELSA TRIOLET;94460;VALENTON;82.21;Maison;4;192
509;94078;25;;RUE;DE CROSNE;94190;VILLENEUVE-SAINT-GEORGES;40.04;Appartement;2;
510;94080;33;;RUE;DE MONTREUIL;94300;VINCENNES;77.41;Appartement;4;
511;94080;16;;AV;DU GAL DE GAULLE;94300;VINCENNES;146.82;Appartement;5;
512;95039;;;RUE;PARMENTIER;95430;AUVERS-SUR-OISE;41.75;Appartement;3;
513;95199;27;;RUE;ALBERT MEUNIER;95330;DOMONT;56.91;Appartement;3;
514;95219;3;;ALL;CHARLES PEGUY;95120;ERMONT;69.31;Appartement;3;
515;95306;1;;AV;FOCH;95220;HERBLAY-SUR-SEINE;80.28;Appartement;4;
516;95527;;;;DERRIERE LES TOURNELLES;95700;ROISSY-EN-FRANCE;77.7;Maison;4;
517;01033;39;;RUE;BUFFON;1200;VALSERHONE;108.65;Appartement;4;
518;01258;151;;RTE;DE BELLEVILLE;1090;MONTCEAUX;86.8;Appartement;3;
519;01354;8;;RUE;DE GENEVE;1630;ST-GENIS-POUILLY;52.58;Appartement;2;
520;03190;22;;RUE;DE LA FRATERNITE;3000;MOULINS;34.9;Appartement;1;
521;06004;10;;RUE;SAINT ANTOINE;6600;ANTIBES;22.47;Appartement;2;
522;06012;4;;AV;CAMILLE BLANC;6240;BEAUSOLEIL;47.42;Appartement;2;
523;06029;4;;RUE;DE STALINGRAD;6400;CANNES;66.12;Appartement;1;
524;06029;59;;AV;DU MARECHAL JUIN;6400;CANNES;67.99;Appartement;2;
525;06033;12;;BD;DE LA REPUBLIQUE;6510;CARROS;59.74;Appartement;3;
526;06083;124;;PROM;VAL DU CAREI;6500;MENTON;46.66;Appartement;2;
527;06083;1;;AV;DE VERDUN;6500;MENTON;42.84;Appartement;2;
528;06092;5277;;;LE VILLAGE;6440;PEILLON;22.71;Appartement;1;
529;07019;85;;RTE;DE VALS;7200;AUBENAS;59.05;Appartement;3;
530;07042;9004;;CITE;DE LA SOUBEYRANNE;7700;BOURG-SAINT-ANDEOL;85.93;Appartement;5;
531;07042;9004;;CITE;DE LA SOUBEYRANNE;7700;BOURG-SAINT-ANDEOL;69.46;Appartement;4;
532;07304;5638;;RES;HAMEAU LES FALAISES;7150;SALAVAS;28.52;Appartement;2;
533;11262;3;;RUE;JEAN JAURES;11100;NARBONNE;27.76;Appartement;1;
534;11266;159;;RES;HORIZON;11210;PORT-LA-NOUVELLE;21.51;Appartement;2;
535;13022;27;;AV;MARECHAL FOCH;13260;CASSIS;50.43;Appartement;2;
536;13119;9012;;MAIL;LE MAIL;13470;CARNOUX-EN-PROVENCE;64.3;Appartement;3;
537;13201;57;;RUE;ADOLPHE THIERS;13001;MARSEILLE 1ER;53.66;Appartement;3;
538;13201;44;;RUE;CURIOL;13001;MARSEILLE 1ER;20.37;Appartement;1;
539;13202;46;;RUE;CHEVALIER PAUL;13002;MARSEILLE 2EME;35.27;Appartement;1;
540;13204;13;;RUE;BERANGER;13004;MARSEILLE 4EME;55.7;Appartement;3;
541;13204;77;;RUE;PAUTRIER;13004;MARSEILLE 4EME;33.46;Appartement;0;
542;13207;16;;RUE;ROBERT;13007;MARSEILLE 7EME;22.8;Appartement;2;
543;13208;89;;RUE;SAINT SEBASTIEN;13008;MARSEILLE 8EME;51.43;Appartement;1;
544;13208;30;;RUE;DES MOUSSES;13008;MARSEILLE 8EME;20.45;Appartement;1;
545;13208;14;;RUE;NEGRESKO;13008;MARSEILLE 8EME;17.1;Appartement;1;
546;13208;9001;;CITE;LE CORBUSIER;13008;MARSEILLE 8EME;103.14;Appartement;4;
547;13209;34;E;RUE;NICOLE ZEMMOUR;13009;MARSEILLE 9EME;68.81;Appartement;3;
548;13209;296;;BD;ROMAIN ROLLAND;13009;MARSEILLE 9EME;76.15;Appartement;5;
549;13210;25;;BD;BONIFAY;13010;MARSEILLE 10EME;48.14;Appartement;2;
550;13210;46;;RUE;SAINTE BAUME;13010;MARSEILLE 10EME;27.3;Appartement;1;
551;13213;49;;TSSE;DES BONNETS;13013;MARSEILLE 13EME;67.2;Appartement;4;
552;14754;6412;;VC;RES LES MARINES;14640;VILLERS-SUR-MER;36.23;Appartement;2;
553;19031;48;;AV;EMILE ZOLA;19100;BRIVE LA GAILLARDE;27;Appartement;1;
554;22278;87;;RUE;DE GOUEDIC;22000;SAINT-BRIEUC;36.08;Appartement;2;
555;25265;20;B;RUE;DE L ABREUVOIR;25870;GENEUILLE;32;Appartement;1;
556;26058;15;;PAS;DU PALOMA;26500;BOURG LES VALENCE;66.81;Appartement;4;
557;26281;28;;AV;DUCHESNE;26100;ROMANS-SUR-ISERE;73.65;Appartement;4;
558;27299;1;;RUE;DE LA LIBERATION;27930;GRAVIGNY;40.43;Appartement;2;
559;28085;6;;RUE;DES ECUYERS;28000;CHARTRES;32.2;Appartement;2;
560;28085;4;;RUE;CHAUVEAU LAGARDE;28000;CHARTRES;65.63;Appartement;3;
561;28134;106;;AV;DU GENERAL LECLERC;28100;DREUX;58.87;Appartement;3;
562;30189;14;;RUE;DE L ASPIC;30000;NIMES;42.47;Appartement;2;
563;31066;175;;CHE;DE LA DOUCE DAME;31660;BESSIERES;104.56;Maison;5;
564;31113;72;B;AV;SALVADOR ALLENDE;31320;CASTANET TOLOSAN;78.83;Appartement;3;
565;31555;2;;RUE;DES LOIS;31000;TOULOUSE;68.06;Appartement;3;
566;33051;10;;RUE;MONTESQUIEU;33380;BIGANOS;42;Maison;2;
567;33063;16;;RUE;JULIE;33800;BORDEAUX;51.43;Appartement;2;
568;33081;46;;RES;LE HAMEAU PIERRE FABRE;33410;CADILLAC;58.22;Appartement;3;
569;33249;20;;RUE;HIPPOLYTE GOURDON;33310;LORMONT;86.01;Maison;4;
570;33281;100;;AV;DE LA LIBERATION;33700;MERIGNAC;59.74;Appartement;3;
571;33522;232;;RUE;DE SUZON;33400;TALENCE;21.55;Appartement;1;
572;33550;9001;;RES;SARCIGNAN;33140;VILLENAVE D ORNON;52.66;Appartement;3;
573;34108;86;;AV;D INGRIL;34110;FRONTIGNAN;36.69;Appartement;2;
574;34301;19;;RUE;ARAGO;34200;SETE;44.09;Appartement;2;
575;34301;17;;BD;JOLIOT CURIE;34200;SETE;22.13;Appartement;1;
576;37261;25;;RUE;GALPIN THIOU;37000;TOURS;51.26;Appartement;2;
577;38185;22;;CHE;JESUS;38000;GRENOBLE;18;Appartement;0;
578;38185;77;B;CRS;JEAN JAURES;38000;GRENOBLE;73.12;Appartement;3;
579;38186;5383;;;LA VILLE;38650;GRESSE-EN-VERCORS;35.6;Appartement;2;
580;38229;4;;CHE;DE L HERMITAGE;38240;MEYLAN;132.05;Appartement;4;
581;38249;25;;ALL;DE LA DENT DE CROLLES;38330;MONTBONNOT-SAINT-MARTIN;74.5;Appartement;3;
582;38249;220;;ALL;DE PRE MAYEN;38330;MONTBONNOT-SAINT-MARTIN;42.06;Appartement;2;
583;39470;315;;RUE;DU CLOS CAPPERONY;39220;LES ROUSSES;23.57;Appartement;2;
584;40133;93;;AV;CHARLES DE GAULLE;40530;LABENNE;23.53;Appartement;1;
585;40281;220;;CHE;DE LAREIGNE;40280;SAINT-PIERRE-DU-MONT;42;Appartement;2;
586;40312;30;;RUE;ANDRE BOUILLAR;40220;TARNOS;88.35;Appartement;4;
587;42218;5;;RUE;OLIVIER DE SERRES;42000;SAINT-ETIENNE;74.57;Appartement;3;
588;42218;3;;RUE;DE TERRENOIRE;42100;SAINT-ETIENNE;47.9;Appartement;2;
589;44109;8;;RUE;MARCEAU;44000;NANTES;69.11;Appartement;4;
590;44132;38;;BD;OCEANIDES;44380;PORNICHET;24.04;Appartement;1;
